"ID","fcln2fcln","fcln.opt2ln","fclc2fclc","fclc.opt2lc","fcln2fclc","fcln.opt2lc","fclc2fcln","fclc.opt2ln"
66,0.180071585136385,0.178973206507371,0.182004283600358,-0.246416390875294,0.194431006651437,-0.230159624484038,0.198268511995506,0.176294199644144
67,0.180071585136385,0.178973206507371,0.182004283600358,-0.246416390875294,0.194431006651437,-0.230159624484038,0.198268511995506,0.176294199644144
68,0.180071585136385,0.178973206507371,0.182004283600358,-0.246416390875294,0.194431006651437,-0.230159624484038,0.198268511995506,0.176294199644144
69,0.180071585136385,0.178973206507371,0.182004283600358,-0.246416390875294,0.194431006651437,-0.230159624484038,0.198268511995506,0.176294199644144
70,0.181670368226355,0.191818562724921,0.192130358608346,-0.239038677565094,0.198311034847364,-0.223617857127462,0.201003660289645,0.189172548168778
71,0.181670368226355,0.191818562724921,0.192130358608346,-0.239038677565094,0.198311034847364,-0.223617857127462,0.201003660289645,0.189172548168778
72,0.181670368226355,0.191818562724921,0.192130358608346,-0.239038677565094,0.198311034847364,-0.223617857127462,0.201003660289645,0.189172548168778
73,0.181670368226355,0.191818562724921,0.192130358608346,-0.239038677565094,0.198311034847364,-0.223617857127462,0.201003660289645,0.189172548168778
74,0.272912374195242,0.0605003515690896,-0.0381807709984393,-0.319282683639722,0.131956739433095,-0.203623848748821,0.163691795033073,-0.0625032847770649
75,0.272912374195242,0.0605003515690896,-0.0381807709984393,-0.319282683639722,0.131956739433095,-0.203623848748821,0.163691795033073,-0.0625032847770649
76,0.259537652310195,0.253357468678717,-0.102604901015474,0.25596028742283,0.104712511925697,0.311123797233759,0.101940301005554,0.0794948367628161
77,0.165351159373229,0.355304445903398,0.0551779093927161,0.53003883889679,0.129201518454075,0.537171599125479,0.117673027420572,0.355264274144775
78,0.165351159373229,0.355304445903398,0.0551779093927161,0.53003883889679,0.129201518454075,0.537171599125479,0.117673027420572,0.355264274144775
79,0.165351159373229,0.355304445903398,0.0551779093927161,0.53003883889679,0.129201518454075,0.537171599125479,0.117673027420572,0.355264274144775
80,0.165351159373229,0.355304445903398,0.0551779093927161,0.53003883889679,0.129201518454075,0.537171599125479,0.117673027420572,0.355264274144775
81,0.164980367787874,0.35498561277479,0.0558638787893569,0.530081660505236,0.129302699957352,0.53714645125316,0.117570915336917,0.355062378024746
82,0.164980367787874,0.35498561277479,0.0558638787893569,0.530081660505236,0.129302699957352,0.53714645125316,0.117570915336917,0.355062378024746
83,0.164980367787874,0.35498561277479,0.0558638787893569,0.530081660505236,0.129302699957352,0.53714645125316,0.117570915336917,0.355062378024746
84,0.161258212912155,0.355442470879962,0.0671197880642529,0.527248024664546,0.128385252159729,0.535338834834704,0.118094858795769,0.354463314845239
85,0.166755104195886,0.337222323827632,0.0821492481396427,0.481022080497842,0.0990001810746634,0.48516482708728,0.0956729239014789,0.333086925293214
86,0.229075622942784,0.227861471390204,-0.0693709950911268,0.16683626344659,0.111123236062954,0.249617317394222,0.110445683985222,0.0604550569973127
87,0.178448539259011,0.145729771223868,-0.0264118176640909,-0.221406062754645,0.117138598492672,-0.139011850178758,0.129617605140588,0.0991463517778982
88,0.22939371571549,0.247107981926665,-0.19882933417745,0.454404698525435,0.0817107913551509,0.466361798075757,0.0627922140587593,0.21278678321357
89,0.139643305841842,0.291899626383558,0.0328662758065785,0.532213906606155,0.135520633396978,0.539495163986934,0.116609139160322,0.296858928666067
90,0.139643305841842,0.291899626383558,0.0328662758065785,0.532213906606155,0.135520633396978,0.539495163986934,0.116609139160322,0.296858928666067
91,0.139643305841842,0.291899626383558,0.0328662758065785,0.532213906606155,0.135520633396978,0.539495163986934,0.116609139160322,0.296858928666067
92,0.139643305841842,0.291899626383558,0.0328662758065785,0.532213906606155,0.135520633396978,0.539495163986934,0.116609139160322,0.296858928666067
93,0.428574784382131,0.194281652257303,0.165348273589385,0.209163238742493,0.127067187263272,0.190276831437645,0.162282712504724,0.10921751132159
94,0.428574784382131,0.194281652257303,0.165348273589385,0.209163238742493,0.127067187263272,0.190276831437645,0.162282712504724,0.10921751132159
95,0.289917466635684,0.23542780796733,0.138980397908589,0.245014874597751,0.0694912133358273,0.236067452650455,0.0773092992814367,0.176097997131775
96,0.145161815376523,0.360834538861013,0.0912140953972961,0.496607911802497,0.115343669113479,0.507472608115746,0.105721305775215,0.354066364215684
97,0.131814595155069,0.393534876464326,0.124656401124868,0.468893372804361,0.0983720668019935,0.47913543715184,0.100470201843867,0.376653805642438
98,0.131814595155069,0.393534876464326,0.124656401124868,0.468893372804361,0.0983720668019935,0.47913543715184,0.100470201843867,0.376653805642438
99,0.0967269451860746,0.336254386876168,0.113196110061946,0.463906461556513,0.0699621414996738,0.473433531922979,0.0705531764241365,0.3228870008978
100,0.119661961471304,0.369082827656465,0.134135678520188,0.46420520580177,0.123841729402994,0.478179543095134,0.121137429185892,0.357069931291579
101,0.112416689905391,0.36181055912976,0.138587897782385,0.459949470978187,0.129584640216633,0.474704160127128,0.127415547270256,0.35147374561013
102,0.157276776428369,0.357553843941434,0.0694398730052653,0.525952999070161,0.128190119024495,0.534113879109783,0.119305702521579,0.358055298615175
103,0.157276776428369,0.357553843941434,0.0694398730052653,0.525952999070161,0.128190119024495,0.534113879109783,0.119305702521579,0.358055298615175
104,0.131790893556288,0.393556271277351,0.124636122358818,0.468877015127107,0.0983766173598818,0.479125450465391,0.100477849897031,0.37668420351565
105,0.131823047918851,0.393536876908757,0.124633209439694,0.468870759125303,0.0983906131338402,0.479118833590103,0.100493965707332,0.376660615279417
106,0.149607263798158,0.325488411332936,0.0478399680635117,0.533652703044468,0.131407061276808,0.540516385800025,0.116163286246337,0.328095507436687
107,0.149607263798158,0.325488411332936,0.0478399680635117,0.533652703044468,0.131407061276808,0.540516385800025,0.116163286246337,0.328095507436687
108,0.157366344764361,0.351264742751673,0.0637436732797896,0.531005616346643,0.132012156242508,0.537756879947592,0.120859958057524,0.35363769085773
109,0.157366344764361,0.351264742751673,0.0637436732797896,0.531005616346643,0.132012156242508,0.537756879947592,0.120859958057524,0.35363769085773
110,0.157366344764361,0.351264742751673,0.0637436732797896,0.531005616346643,0.132012156242508,0.537756879947592,0.120859958057524,0.35363769085773
111,0.157366344764361,0.351264742751673,0.0637436732797896,0.531005616346643,0.132012156242508,0.537756879947592,0.120859958057524,0.35363769085773
112,0.149246804539575,0.342636250059182,0.0706466930557717,0.512802145504703,0.122488366197667,0.522240668477821,0.10815268753831,0.339975202725884
113,0.122398133696854,0.369686340718627,0.108493819011205,0.475595316369203,0.0997715664348458,0.485315033536442,0.0923712112409283,0.356821841994247
114,0.102131593312886,0.137396343059562,0.0890652312504894,0.116448792841343,0.0866580359276166,0.126736780526096,0.0972632646905787,0.124646570449828
115,0.157898261410543,0.350356440159733,0.0637430172517867,0.532345179925072,0.130424126841469,0.539256085331166,0.120628515768014,0.352857955495816
116,0.0198215921381281,0.232206595760723,-0.0290964770934098,0.484493350981042,0.102470604373725,0.486215058661391,0.0840172875367994,0.246508220404566
117,0.0198215921381281,0.232206595760723,-0.0290964770934098,0.484493350981042,0.102470604373725,0.486215058661391,0.0840172875367994,0.246508220404566
118,0.0198215921381281,0.232206595760723,-0.0290964770934098,0.484493350981042,0.102470604373725,0.486215058661391,0.0840172875367994,0.246508220404566
119,0.0198215921381281,0.232206595760723,-0.0290964770934098,0.484493350981042,0.102470604373725,0.486215058661391,0.0840172875367994,0.246508220404566
120,0.0675313686037027,0.245457895277699,-0.039070936581714,0.510873192449708,0.10123371022919,0.509518998056539,0.0814508802121619,0.253704689820722
121,0.067469407104281,0.244023315998624,-0.0402158871623905,0.510718482510222,0.101562439563768,0.509033921793076,0.0821629345325112,0.252603968612515
122,0.067469407104281,0.244023315998624,-0.0402158871623905,0.510718482510222,0.101562439563768,0.509033921793076,0.0821629345325112,0.252603968612515
123,0.067469407104281,0.244023315998624,-0.0402158871623905,0.510718482510222,0.101562439563768,0.509033921793076,0.0821629345325112,0.252603968612515
124,0.0922624043715887,0.266254913678387,-0.0203940044758393,0.525936064048409,0.109784928857859,0.526791586633947,0.0903149823706668,0.27287353897422
125,0.139098643392803,0.339656704024752,0.0397544012847959,0.532323323823764,0.113388233017446,0.538917415938409,0.101955257086625,0.34258365388299
126,0.184866782453434,-0.293085179362175,0.163532873232136,-0.261778865972306,0.164266512708463,-0.293056161539887,0.181762157717214,-0.262553481899883
127,0.141837184278965,0.351327858313815,0.079104287908928,0.5060066792807,0.119443012501097,0.51548123357166,0.105912652265357,0.347724197739386
128,0.176757999345402,-0.401097769254416,0.15349086415023,-0.367235316751957,0.155844880083209,-0.3985778376749,0.172562031737231,-0.369645885421941
129,0.157487726134497,0.350594855959694,0.0633214522444707,0.53233231046067,0.130953588514683,0.539403273423084,0.120841329079589,0.353131572641797
130,0.158282012418726,0.351794308471056,0.064030964682371,0.529737106599169,0.132530787449575,0.536346940802679,0.120832000400645,0.354059796850587
131,0.157487726134497,0.350594855959694,0.0633214522444707,0.53233231046067,0.130953588514683,0.539403273423084,0.120841329079589,0.353131572641797
132,0.158282012418726,0.351794308471056,0.064030964682371,0.529737106599169,0.132530787449575,0.536346940802679,0.120832000400645,0.354059796850587
133,0.14451633279244,0.338995878557348,0.0648107008359986,0.516568634117395,0.125877840934923,0.525880168038741,0.110380037367012,0.338733474220596
134,0.184303171130039,0.200089978471596,0.197875303987249,-0.223785072134967,0.202546425469274,-0.209427628808185,0.202851005900923,0.197445432246708
135,0.199748146908899,0.133748001809814,0.0567401594287666,0.359674005967717,0.0166912076358456,0.351264362024213,0.03114731020611,0.10805795087368
136,0.131884536792041,0.0205180030710231,-0.058070204218626,0.224448286237923,0.0483222076184737,0.230782112425667,0.0396742871522634,0.0149708304342561
137,0.102131593312886,0.137396343059562,0.0890652312504894,0.116448792841343,0.0866580359276166,0.126736780526096,0.0972632646905787,0.124646570449828
138,0.102131593312886,0.137396343059562,0.0890652312504894,0.116448792841343,0.0866580359276166,0.126736780526096,0.0972632646905787,0.124646570449828
139,0.187979183533228,0.278942824550943,0.0364707007397184,0.536943097375845,0.13130777458857,0.541221923068281,0.139154272543519,0.280889375514267
140,0.142308016579817,0.33521531948439,0.0613818375667617,0.517508155008414,0.125027460768456,0.526666488140002,0.109112454148226,0.3352727510128
141,0.144500057055547,0.360746430770525,0.0926229361917658,0.494680041289335,0.11497986675784,0.505706373275769,0.104744486117266,0.3535755552252
142,0.144500057055547,0.360746430770525,0.0926229361917658,0.494680041289335,0.11497986675784,0.505706373275769,0.104744486117266,0.3535755552252
143,0.131841773578697,0.393553603923151,0.124656006771247,0.468877946202807,0.0983775961336269,0.479121628845352,0.100478699240547,0.376673382770853
